frame,t,w_y8,l_y8,r_y8,w_y20,l_y20,r_y20,w_y35,l_y35,r_y35,w_y55,l_y55,r_y55,w_y75,l_y75,r_y75,w_y95,l_y95,r_y95,w_y115,l_y115,r_y115,center_dark_bottom
479,7.9833,648,472,1119,535,574,1108,480,578,1057,482,577,1058,1069,567,1635,617,494,1110,2,818,819,159
480,8.0,637,482,1118,536,574,1109,480,578,1057,481,578,1058,1068,568,1635,617,494,1110,2,818,819,159
481,8.0167,637,482,1118,536,574,1109,480,578,1057,481,578,1058,1068,568,1635,617,494,1110,2,818,819,159
482,8.0333,636,482,1117,535,574,1108,481,577,1057,481,578,1058,1068,568,1635,617,494,1110,2,818,819,159
483,8.05,636,482,1117,535,574,1108,481,577,1057,481,578,1058,1068,568,1635,617,494,1110,2,818,819,159
484,8.0667,636,482,1117,535,574,1108,481,577,1057,481,578,1058,1068,568,1635,617,494,1110,2,818,819,159
485,8.0833,638,480,1117,535,574,1108,481,577,1057,481,578,1058,1068,568,1635,617,494,1110,2,818,819,159
486,8.1,638,480,1117,535,574,1108,481,577,1057,481,578,1058,1069,567,1635,617,494,1110,131,495,625,109
487,8.1167,638,480,1117,535,574,1108,481,577,1057,482,577,1058,1069,567,1635,617,494,1110,132,495,626,106
488,8.1333,646,472,1117,535,574,1108,481,577,1057,482,577,1058,1069,567,1635,617,494,1110,132,495,626,105
489,8.15,646,472,1117,535,574,1108,481,577,1057,482,577,1058,1070,566,1635,617,494,1110,130,495,624,104
490,8.1667,648,472,1119,538,571,1108,484,574,1057,485,574,1058,1071,565,1635,617,494,1110,67,1043,1109,104
491,8.1833,648,472,1119,542,567,1108,489,569,1057,490,570,1059,1073,563,1635,617,494,1110,14,1011,1024,103
492,8.2,648,472,1119,548,561,1108,494,564,1057,496,564,1059,1076,560,1635,617,494,1110,10,1015,1024,103
493,8.2167,648,472,1119,548,561,1108,494,564,1057,496,564,1059,1076,560,1635,617,494,1110,10,1015,1024,103
494,8.2333,648,472,1119,557,552,1108,498,553,1050,556,553,1108,1084,552,1635,617,494,1110,20,566,585,103
495,8.25,648,472,1119,557,552,1108,498,553,1050,556,553,1108,1084,552,1635,617,494,1110,19,567,585,103
496,8.2667,648,472,1119,561,548,1108,502,548,1049,561,548,1108,1089,547,1635,617,494,1110,18,566,583,103
497,8.2833,641,478,1118,554,556,1109,492,558,1049,551,558,1108,1081,555,1635,617,494,1110,20,563,582,103
498,8.3,654,464,1117,550,559,1108,488,562,1049,547,562,1108,1078,558,1635,617,494,1110,23,561,583,104
499,8.3167,654,464,1117,547,562,1108,486,564,1049,544,565,1108,1076,560,1635,617,494,1110,22,561,582,104
500,8.3333,654,464,1117,544,565,1108,483,567,1049,542,567,1108,1075,561,1635,617,494,1110,23,560,582,104
501,8.35,654,464,1117,543,566,1108,481,569,1049,540,569,1108,1073,563,1635,617,494,1110,23,560,582,104
502,8.3667,654,464,1117,541,568,1108,479,571,1049,538,571,1108,1073,563,1635,617,494,1110,24,559,582,104
503,8.3833,654,464,1117,540,569,1108,478,572,1049,479,572,1050,1072,564,1635,617,494,1110,24,559,582,104
504,8.4,641,478,1118,539,570,1108,477,573,1049,477,573,1049,1072,564,1635,617,494,1110,24,559,582,113
505,8.4167,641,478,1118,538,571,1108,476,574,1049,477,574,1050,1071,565,1635,617,494,1110,24,559,582,113
506,8.4333,641,478,1118,537,572,1108,475,575,1049,476,575,1050,1071,565,1635,617,494,1110,24,558,581,113
507,8.45,641,478,1118,537,572,1108,475,575,1049,533,576,1108,1071,565,1635,617,494,1110,24,558,581,159
508,8.4667,647,472,1118,536,573,1108,474,576,1049,533,576,1108,1071,565,1635,617,494,1110,24,558,581,159
509,8.4833,647,472,1118,536,573,1108,474,576,1049,533,576,1108,1070,566,1635,617,494,1110,24,558,581,159
510,8.5,655,464,1118,536,573,1108,474,576,1049,532,577,1108,1069,567,1635,617,494,1110,24,558,581,159
511,8.5167,654,464,1117,536,573,1108,474,576,1049,532,577,1108,1069,567,1635,617,494,1110,24,558,581,159
512,8.5333,654,464,1117,535,574,1108,474,576,1049,532,577,1108,1069,567,1635,617,494,1110,24,558,581,159
513,8.55,654,464,1117,535,574,1108,473,577,1049,532,577,1108,1069,567,1635,617,494,1110,24,558,581,159
514,8.5667,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
515,8.5833,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
516,8.6,654,464,1117,535,574,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
517,8.6167,652,466,1117,535,574,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
518,8.6333,653,466,1118,535,574,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
519,8.65,654,466,1119,535,574,1108,474,577,1050,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
520,8.6667,654,466,1119,535,574,1108,473,578,1050,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
521,8.6833,648,472,1119,535,574,1108,473,578,1050,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
522,8.7,648,472,1119,535,574,1108,473,578,1050,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
523,8.7167,655,464,1118,535,574,1108,473,578,1050,531,578,1108,1068,568,1635,617,494,1110,24,558,581,159
524,8.7333,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,24,558,581,159
525,8.75,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,24,558,581,159
526,8.7667,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,24,558,581,159
527,8.7833,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,24,558,581,159
528,8.8,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
529,8.8167,652,466,1117,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
530,8.8333,664,466,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
531,8.85,664,466,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
532,8.8667,642,478,1119,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
533,8.8833,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
534,8.9,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
535,8.9167,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
536,8.9333,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
537,8.95,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
538,8.9667,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
539,8.9833,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
540,9.0,655,464,1118,535,575,1109,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
541,9.0167,654,464,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
542,9.0333,654,464,1117,534,575,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
543,9.05,641,478,1118,535,575,1109,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
544,9.0667,654,464,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
545,9.0833,654,464,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
546,9.1,652,466,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
547,9.1167,652,466,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
548,9.1333,640,478,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
549,9.15,640,478,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
550,9.1667,640,478,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
551,9.1833,640,478,1117,534,575,1108,473,577,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
552,9.2,646,472,1117,534,575,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
553,9.2167,646,472,1117,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
554,9.2333,648,472,1119,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
555,9.25,648,472,1119,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,24,558,581,159
556,9.2667,655,464,1118,535,575,1109,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,24,558,581,159
557,9.2833,654,464,1117,534,575,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,24,558,581,159
558,9.3,654,464,1117,534,575,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,24,558,581,159
559,9.3167,654,464,1117,534,575,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,23,558,580,105
560,9.3333,638,480,1117,534,575,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,21,560,580,104
561,9.35,638,480,1117,534,575,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,19,562,580,104
562,9.3667,646,472,1117,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,8,1012,1019,104
563,9.3833,647,472,1118,535,574,1108,472,578,1049,531,578,1108,1069,567,1635,617,494,1110,12,1007,1018,104
564,9.4,647,472,1118,538,571,1108,475,575,1049,534,575,1108,1071,565,1635,617,494,1110,68,1042,1109,104
565,9.4167,647,472,1118,541,568,1108,480,570,1049,538,571,1108,1073,563,1635,617,494,1110,132,978,1109,105
566,9.4333,657,472,1128,547,562,1108,485,565,1049,544,565,1108,1075,561,1635,617,494,1110,144,495,638,107
567,9.45,665,464,1128,552,557,1108,492,558,1049,550,559,1108,1080,556,1635,617,494,1110,145,495,639,107
568,9.4667,665,464,1128,558,551,1108,498,552,1049,557,552,1108,1085,551,1635,617,494,1110,145,495,639,108
569,9.4833,655,464,1118,561,548,1108,502,548,1049,561,548,1108,1088,548,1635,617,494,1110,144,495,638,109
570,9.5,654,464,1117,557,552,1108,497,553,1049,556,553,1108,1083,553,1635,617,494,1110,144,495,638,109
571,9.5167,654,464,1117,552,557,1108,492,558,1049,551,558,1108,1080,556,1635,617,494,1110,144,495,638,109
572,9.5333,654,464,1117,548,561,1108,488,562,1049,547,562,1108,1076,560,1635,617,494,1110,143,495,637,109
573,9.55,654,464,1117,546,563,1108,485,565,1049,544,565,1108,1074,562,1635,617,494,1110,143,495,637,109
574,9.5667,654,464,1117,544,565,1108,483,567,1049,542,567,1108,1072,564,1635,617,494,1110,143,495,637,109
575,9.5833,654,464,1117,543,566,1108,479,570,1048,540,569,1108,1071,565,1635,617,494,1110,143,495,637,110
576,9.6,652,466,1117,541,568,1108,479,571,1049,538,571,1108,1069,567,1635,617,494,1110,143,495,637,110
577,9.6167,653,466,1118,540,569,1108,478,572,1049,537,572,1108,1069,567,1635,617,494,1110,143,495,637,110
578,9.6333,654,466,1119,539,570,1108,477,573,1049,536,573,1108,1069,567,1635,617,494,1110,142,495,636,110
579,9.65,654,466,1119,538,571,1108,476,574,1049,478,574,1051,1068,568,1635,617,494,1110,142,495,636,110
580,9.6667,648,472,1119,538,571,1108,475,575,1049,534,575,1108,1068,568,1635,617,494,1110,142,495,636,117
581,9.6833,648,472,1119,537,572,1108,475,575,1049,533,576,1108,1068,568,1635,617,494,1110,142,495,636,117
582,9.7,648,472,1119,536,573,1108,474,576,1049,533,576,1108,1068,568,1635,617,494,1110,142,495,636,117
583,9.7167,648,472,1119,537,572,1108,474,576,1049,532,577,1108,1067,569,1635,617,494,1110,142,495,636,117
584,9.7333,648,472,1119,536,573,1108,473,577,1049,532,577,1108,1067,569,1635,617,494,1110,142,495,636,117
585,9.75,656,464,1119,536,573,1108,473,577,1049,532,577,1108,1068,568,1635,617,494,1110,142,495,636,117
586,9.7667,656,464,1119,536,573,1108,474,576,1049,532,577,1108,1068,568,1635,617,494,1110,142,495,636,117
587,9.7833,663,456,1118,536,573,1108,473,577,1049,531,578,1108,1068,568,1635,617,494,1110,142,495,636,117
588,9.8,657,464,1120,535,574,1108,473,577,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
589,9.8167,655,464,1118,535,574,1108,473,577,1049,492,578,1069,1067,569,1635,617,494,1110,142,495,636,117
590,9.8333,663,456,1118,535,574,1108,472,578,1049,491,578,1068,1068,568,1635,617,494,1110,142,495,636,117
591,9.85,655,464,1118,535,574,1108,480,578,1057,491,578,1068,1068,568,1635,617,494,1110,142,495,636,117
592,9.8667,654,464,1117,535,574,1108,480,578,1057,491,578,1068,1068,568,1635,617,494,1110,142,495,636,117
593,9.8833,654,464,1117,535,574,1108,480,578,1057,490,578,1067,1068,568,1635,617,494,1110,142,495,636,117
594,9.9,654,464,1117,535,574,1108,480,578,1057,490,578,1067,1068,568,1635,617,494,1110,142,495,636,117
595,9.9167,654,464,1117,535,574,1108,480,578,1057,490,578,1067,1067,569,1635,617,494,1110,142,495,636,117
596,9.9333,654,464,1117,535,574,1108,480,578,1057,490,578,1067,1067,569,1635,617,494,1110,142,495,636,117
597,9.95,652,466,1117,535,574,1108,480,578,1057,490,578,1067,1067,569,1635,617,494,1110,142,495,636,117
598,9.9667,664,466,1129,535,574,1108,480,578,1057,490,578,1067,1068,568,1635,617,494,1110,142,495,636,117
599,9.9833,664,466,1129,535,574,1108,473,578,1050,491,578,1068,1068,568,1635,617,494,1110,142,495,636,117
600,10.0,655,464,1118,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
601,10.0167,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
602,10.0333,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
603,10.05,655,464,1118,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
604,10.0667,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
605,10.0833,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
606,10.1,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
607,10.1167,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
608,10.1333,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
609,10.15,652,466,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
610,10.1667,664,466,1129,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
611,10.1833,664,466,1129,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,142,495,636,117
612,10.2,662,466,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
613,10.2167,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,142,495,636,117
614,10.2333,658,472,1129,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,142,495,636,117
615,10.25,664,464,1127,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,142,495,636,117
616,10.2667,664,464,1127,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,142,495,636,117
617,10.2833,664,464,1127,535,574,1108,472,578,1049,531,578,1108,1068,568,1635,617,494,1110,142,495,636,117
618,10.3,655,464,1118,535,574,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
619,10.3167,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
620,10.3333,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
621,10.35,654,464,1117,535,574,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
622,10.3667,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
623,10.3833,646,472,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
624,10.4,640,478,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
625,10.4167,640,478,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
626,10.4333,646,472,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
627,10.45,650,478,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
628,10.4667,656,472,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
629,10.4833,656,472,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
630,10.5,656,472,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
631,10.5167,656,472,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
632,10.5333,656,472,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
633,10.55,656,472,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
634,10.5667,656,472,1127,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
635,10.5833,650,472,1121,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
636,10.6,643,478,1120,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
637,10.6167,643,478,1120,535,574,1108,472,578,1049,491,578,1068,1067,569,1635,617,494,1110,142,495,636,117
638,10.6333,643,478,1120,535,574,1108,472,578,1049,490,578,1067,1067,569,1635,617,494,1110,142,495,636,117
639,10.65,643,478,1120,535,574,1108,472,578,1049,490,578,1067,1067,569,1635,617,494,1110,142,495,636,117
640,10.6667,640,478,1117,536,574,1109,472,578,1049,490,578,1067,1067,569,1635,617,494,1110,142,495,636,117
641,10.6833,654,464,1117,535,574,1108,472,578,1049,490,578,1067,1067,569,1635,617,494,1110,142,495,636,117
642,10.7,654,464,1117,535,574,1108,472,578,1049,491,578,1068,1067,569,1635,617,494,1110,142,495,636,117
643,10.7167,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
644,10.7333,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
645,10.75,640,478,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
646,10.7667,640,478,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
647,10.7833,641,478,1118,535,574,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
648,10.8,641,478,1118,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
649,10.8167,641,478,1118,535,574,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
650,10.8333,641,478,1118,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
651,10.85,640,480,1119,535,574,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
652,10.8667,640,480,1119,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
653,10.8833,640,478,1117,536,574,1109,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
654,10.9,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
655,10.9167,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
656,10.9333,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
657,10.95,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
658,10.9667,640,478,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
659,10.9833,640,478,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
660,11.0,654,464,1117,536,574,1109,471,578,1048,531,578,1108,1065,571,1635,617,494,1110,142,495,636,117
661,11.0167,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1065,571,1635,617,494,1110,142,495,636,117
662,11.0333,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1065,571,1635,617,494,1110,142,495,636,117
663,11.05,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1065,571,1635,617,494,1110,142,495,636,117
664,11.0667,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1065,571,1635,617,494,1110,142,495,636,117
665,11.0833,638,480,1117,535,574,1108,473,578,1050,531,578,1108,1065,571,1635,617,494,1110,142,495,636,117
666,11.1,638,480,1117,535,574,1108,474,578,1051,531,578,1108,1065,571,1635,617,494,1110,142,495,636,117
667,11.1167,646,472,1117,535,574,1108,480,578,1057,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
668,11.1333,656,472,1127,535,574,1108,480,578,1057,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
669,11.15,647,472,1118,535,574,1108,480,578,1057,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
670,11.1667,648,472,1119,535,574,1108,480,578,1057,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
671,11.1833,648,472,1119,535,574,1108,480,578,1057,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
672,11.2,648,472,1119,535,574,1108,473,578,1050,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
673,11.2167,648,472,1119,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
674,11.2333,648,472,1119,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
675,11.25,648,472,1119,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
676,11.2667,648,472,1119,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
677,11.2833,646,472,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
678,11.3,646,472,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
679,11.3167,654,464,1117,536,574,1109,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
680,11.3333,654,464,1117,535,574,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
681,11.35,654,464,1117,535,574,1108,471,578,1048,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
682,11.3667,654,464,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
683,11.3833,638,480,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
684,11.4,638,480,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
685,11.4167,646,472,1117,535,574,1108,472,578,1049,531,578,1108,1067,569,1635,617,494,1110,142,495,636,117
686,11.4333,646,472,1117,535,574,1108,471,578,1048,531,578,1108,1069,567,1635,615,495,1109,142,496,637,108
687,11.45,633,484,1116,533,574,1106,470,578,1047,529,578,1106,1636,0,1635,611,497,1107,140,499,638,103
688,11.4667,634,481,1114,530,575,1104,470,577,1046,527,578,1104,1636,0,1635,228,682,909,154,949,1102,99
689,11.4833,624,490,1113,529,575,1103,468,578,1045,526,578,1103,1636,0,1635,99,764,862,597,504,1100,97
690,11.5,613,496,1108,526,575,1100,467,577,1043,526,576,1101,1636,0,1635,172,505,676,571,517,1087,91
691,11.5167,608,498,1105,524,575,1098,466,577,1042,525,576,1100,1636,0,1635,53,815,867,526,540,1065,115
692,11.5333,608,496,1103,524,575,1098,465,577,1041,524,576,1099,1636,0,1635,585,510,1094,0,,,113
693,11.55,602,502,1103,523,575,1097,465,577,1041,524,576,1099,1636,0,1635,572,517,1088,0,,,105
694,11.5667,598,504,1101,523,575,1097,463,577,1039,522,576,1097,1636,0,1635,539,533,1071,0,,,96
695,11.5833,597,505,1101,522,576,1097,463,577,1039,523,575,1097,1636,0,1635,0,,,0,,,93
696,11.6,594,506,1099,522,576,1097,462,577,1038,521,575,1095,1636,0,1635,0,,,0,,,90
697,11.6167,593,507,1099,519,576,1094,461,577,1037,520,575,1094,1636,0,1635,0,,,0,,,90
698,11.6333,592,508,1099,519,576,1094,461,577,1037,518,575,1092,1636,0,1635,0,,,0,,,90
699,11.65,591,508,1098,519,575,1093,461,577,1037,519,574,1092,1636,0,1635,0,,,0,,,90
700,11.6667,589,509,1097,518,576,1093,460,577,1036,519,574,1092,1636,0,1635,0,,,0,,,90
701,11.6833,585,509,1093,518,576,1093,460,577,1036,517,574,1090,1636,0,1635,0,,,0,,,90
702,11.7,587,510,1096,516,576,1091,460,577,1036,518,574,1091,1636,0,1635,0,,,0,,,90
703,11.7167,584,512,1095,516,576,1091,460,576,1035,517,574,1090,1636,0,1635,0,,,0,,,90
704,11.7333,584,512,1095,515,576,1090,460,576,1035,518,573,1090,1636,0,1635,0,,,0,,,90
705,11.75,584,512,1095,516,576,1091,460,576,1035,515,574,1088,1636,0,1635,0,,,0,,,90
706,11.7667,584,512,1095,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
707,11.7833,583,512,1094,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
708,11.8,584,512,1095,516,576,1091,460,576,1035,516,573,1088,1636,0,1635,0,,,0,,,90
709,11.8167,584,512,1095,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
710,11.8333,582,512,1093,516,576,1091,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
711,11.85,584,512,1095,514,576,1089,460,576,1035,514,573,1086,1636,0,1635,0,,,0,,,90
712,11.8667,584,512,1095,514,576,1089,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
713,11.8833,582,512,1093,514,576,1089,460,576,1035,515,573,1087,1636,0,1635,0,,,0,,,90
714,11.9,582,512,1093,514,576,1089,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
715,11.9167,582,512,1093,514,576,1089,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
716,11.9333,582,512,1093,514,576,1089,459,577,1035,515,573,1087,1636,0,1635,0,,,0,,,90
717,11.95,582,512,1093,515,576,1090,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
718,11.9667,582,512,1093,516,576,1091,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
719,11.9833,582,512,1093,516,576,1091,459,577,1035,514,573,1086,1636,0,1635,0,,,0,,,90
720,12.0,582,513,1094,516,576,1091,460,576,1035,517,573,1089,1636,0,1635,0,,,0,,,90
