frame,t,energy,area,bbox_x,bbox_y,bbox_w,bbox_h
618,10.3,0.2006,65599,420,0,800,120
619,10.3167,0.0681,66168,420,0,800,120
620,10.3333,0.8742,65844,420,0,800,120
621,10.35,0.4624,64931,420,0,800,120
622,10.3667,0.0108,65875,420,0,800,120
623,10.3833,0.088,64992,420,0,800,120
624,10.4,0.1532,65334,420,0,800,120
625,10.4167,0.1644,64798,420,0,800,120
626,10.4333,0.1265,65290,420,0,800,120
627,10.45,0.1661,64825,420,0,800,120
628,10.4667,0.1293,64750,420,0,800,120
629,10.4833,0.1639,62615,420,0,800,120
630,10.5,0.145,62513,420,0,800,120
631,10.5167,0.1512,63955,420,0,800,120
632,10.5333,0.1283,64173,420,0,800,120
633,10.55,0.0213,64196,420,0,800,120
634,10.5667,0.0569,65220,420,0,800,120
635,10.5833,0.0455,65396,420,0,800,120
636,10.6,0.1308,65024,420,0,800,120
637,10.6167,0.9055,65925,420,0,800,120
638,10.6333,0.4702,66562,420,0,800,120
639,10.65,0.4702,65925,420,0,800,120
640,10.6667,0.1053,65916,420,0,800,120
641,10.6833,0.5217,65919,420,0,800,120
642,10.7,0.1084,65210,420,0,800,120
643,10.7167,0.1299,65731,420,0,800,120
644,10.7333,0.0654,64784,420,0,800,120
645,10.75,0.1057,64785,420,0,800,120
646,10.7667,0.0514,65734,420,0,800,120
647,10.7833,0.1526,64162,420,0,800,120
648,10.8,0.0095,65106,420,0,800,120
649,10.8167,0.121,64185,420,0,800,120
650,10.8333,0.0011,64185,420,0,800,120
651,10.85,0.1499,65779,420,0,800,120
652,10.8667,0.0203,64899,420,0,800,120
653,10.8833,0.1712,64789,420,0,800,120
654,10.9,0.007,64789,420,0,800,120
655,10.9167,0.1586,64271,420,0,800,120
656,10.9333,0.0094,64335,420,0,800,120
657,10.95,0.1248,64215,420,0,800,120
658,10.9667,0.0302,64208,420,0,800,120
659,10.9833,0.1519,64482,420,0,800,120
660,11.0,0.9073,61956,420,0,800,120
661,11.0167,0.4642,63440,420,0,800,120
