frame,t,w_y8,l_y8,r_y8,w_y20,l_y20,r_y20,w_y35,l_y35,r_y35,w_y55,l_y55,r_y55,w_y75,l_y75,r_y75,w_y95,l_y95,r_y95,w_y115,l_y115,r_y115,center_dark_bottom
495,8.25,539,569,1107,524,574,1097,470,574,1043,525,573,1097,1636,0,1635,223,679,901,86,1007,1092,140
496,8.2667,536,570,1105,522,576,1097,467,577,1043,523,575,1097,1636,0,1635,224,678,901,86,1007,1092,140
497,8.2833,534,572,1105,520,578,1097,466,578,1043,521,577,1097,1636,0,1635,224,678,901,86,1007,1092,140
498,8.3,533,573,1105,519,579,1097,465,579,1043,520,578,1097,1636,0,1635,224,678,901,86,1007,1092,140
499,8.3167,533,573,1105,519,579,1097,465,579,1043,522,578,1099,1636,0,1635,224,678,901,86,1007,1092,140
500,8.3333,532,574,1105,518,580,1097,464,580,1043,521,579,1099,1636,0,1635,224,678,901,86,1007,1092,140
501,8.35,532,574,1105,518,580,1097,464,580,1043,521,579,1099,1636,0,1635,224,678,901,86,1007,1092,140
502,8.3667,531,575,1105,518,580,1097,464,580,1043,519,579,1097,1636,0,1635,224,678,901,86,1007,1092,140
503,8.3833,531,574,1104,518,580,1097,464,580,1043,519,580,1098,1636,0,1635,224,678,901,86,1007,1092,141
504,8.4,536,574,1109,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
505,8.4167,536,574,1109,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,141
506,8.4333,534,574,1107,486,580,1065,464,580,1043,519,579,1097,1636,0,1635,224,678,901,86,1007,1092,141
507,8.45,534,574,1107,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
508,8.4667,533,575,1107,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
509,8.4833,533,575,1107,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,223,679,901,86,1007,1092,140
510,8.5,533,575,1107,518,580,1097,464,580,1043,519,580,1098,1636,0,1635,223,679,901,86,1007,1092,140
511,8.5167,531,574,1104,518,580,1097,464,580,1043,519,580,1098,1636,0,1635,224,678,901,86,1007,1092,141
512,8.5333,532,574,1105,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
513,8.55,532,574,1105,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,141
514,8.5667,531,574,1104,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
515,8.5833,534,574,1107,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
516,8.6,534,574,1107,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
517,8.6167,536,574,1109,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,223,679,901,86,1007,1092,140
518,8.6333,533,575,1107,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,223,679,901,86,1007,1092,140
519,8.65,533,575,1107,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
520,8.6667,533,575,1107,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
521,8.6833,531,575,1105,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
522,8.7,531,574,1104,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
523,8.7167,530,575,1104,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
524,8.7333,530,575,1104,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
525,8.75,530,575,1104,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
526,8.7667,530,575,1104,518,580,1097,463,580,1042,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
527,8.7833,531,575,1105,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
528,8.8,531,574,1104,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,141
529,8.8167,531,574,1104,518,580,1097,464,580,1043,519,580,1098,1636,0,1635,224,678,901,86,1007,1092,140
530,8.8333,531,574,1104,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
531,8.85,531,574,1104,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
532,8.8667,532,575,1106,518,580,1097,464,580,1043,520,580,1099,1636,0,1635,224,678,901,86,1007,1092,140
533,8.8833,533,574,1106,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
534,8.9,536,574,1109,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
535,8.9167,536,574,1109,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
536,8.9333,533,575,1107,518,580,1097,464,580,1043,518,580,1097,1636,0,1635,224,678,901,86,1007,1092,140
537,8.95,607,498,1104,594,504,1097,538,506,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,140
538,8.9667,607,497,1103,594,504,1097,538,506,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,140
539,8.9833,607,498,1104,594,504,1097,538,506,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,140
540,9.0,605,500,1104,594,504,1097,540,504,1043,594,504,1097,1636,0,1635,91,730,820,6,814,819,141
541,9.0167,608,500,1107,550,505,1054,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,140
542,9.0333,608,500,1107,551,504,1054,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,140
543,9.05,608,500,1107,594,504,1097,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,140
544,9.0667,613,499,1111,594,504,1097,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,140
545,9.0833,612,500,1111,594,504,1097,540,504,1043,593,505,1097,1636,0,1635,92,729,820,6,814,819,141
546,9.1,608,500,1107,594,504,1097,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,141
547,9.1167,608,500,1107,594,504,1097,538,506,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,141
548,9.1333,608,500,1107,594,504,1097,540,504,1043,593,505,1097,1636,0,1635,92,729,820,6,814,819,140
549,9.15,609,499,1107,594,504,1097,540,504,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,140
550,9.1667,611,494,1104,594,504,1097,540,504,1043,596,504,1099,1636,0,1635,91,730,820,6,814,819,141
551,9.1833,608,500,1107,594,504,1097,540,504,1043,596,504,1099,1636,0,1635,92,729,820,6,814,819,141
552,9.2,608,500,1107,594,504,1097,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,141
553,9.2167,608,498,1105,594,504,1097,540,504,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,141
554,9.2333,612,498,1109,594,504,1097,540,504,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,141
555,9.25,612,498,1109,594,504,1097,540,504,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,141
556,9.2667,610,500,1109,593,505,1097,540,504,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,141
557,9.2833,610,500,1109,593,505,1097,538,506,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,140
558,9.3,606,500,1105,594,504,1097,538,506,1043,592,506,1097,1636,0,1635,92,729,820,6,814,819,141
559,9.3167,611,494,1104,594,504,1097,540,504,1043,596,504,1099,1636,0,1635,91,730,820,6,814,819,141
560,9.3333,608,500,1107,594,504,1097,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,141
561,9.35,608,500,1107,594,504,1097,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,141
562,9.3667,610,498,1107,594,504,1097,540,504,1043,594,504,1097,1636,0,1635,92,729,820,6,814,819,141
563,9.3833,528,580,1107,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,141
564,9.4,526,580,1105,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,141
565,9.4167,528,580,1107,518,580,1097,464,580,1043,522,576,1097,1636,0,1635,92,729,820,6,814,819,141
566,9.4333,528,580,1107,517,581,1097,463,581,1043,522,576,1097,1636,0,1635,92,729,820,6,814,819,140
567,9.45,530,580,1109,517,581,1097,462,582,1043,522,576,1097,1636,0,1635,92,729,820,6,814,819,141
568,9.4667,528,580,1107,516,582,1097,462,582,1043,521,577,1097,1636,0,1635,92,729,820,6,814,819,140
569,9.4833,526,580,1105,517,581,1097,463,581,1043,520,578,1097,1636,0,1635,92,729,820,6,814,819,140
570,9.5,526,580,1105,517,581,1097,464,581,1044,520,578,1097,1636,0,1635,92,729,820,6,814,819,140
571,9.5167,528,578,1105,520,578,1097,466,578,1043,522,576,1097,1636,0,1635,92,729,820,6,814,819,140
572,9.5333,535,571,1105,527,571,1097,474,571,1044,528,570,1097,1636,0,1635,92,729,820,6,814,819,140
573,9.55,538,568,1105,530,568,1097,476,568,1043,531,567,1097,1636,0,1635,92,729,820,6,814,819,140
574,9.5667,545,561,1105,537,561,1097,483,561,1043,537,561,1097,1636,0,1635,92,729,820,6,814,819,140
575,9.5833,553,554,1106,543,555,1097,491,554,1044,544,554,1097,1636,0,1635,92,729,820,6,814,819,140
576,9.6,551,553,1103,544,554,1097,491,554,1044,546,553,1098,1636,0,1635,91,730,820,6,814,819,141
577,9.6167,550,556,1105,540,558,1097,487,558,1044,543,556,1098,1636,0,1635,92,729,820,6,814,819,141
578,9.6333,543,562,1104,492,566,1057,478,566,1043,536,563,1098,1636,0,1635,92,729,820,6,814,819,141
579,9.65,543,562,1104,491,566,1056,478,566,1043,535,563,1097,1636,0,1635,92,729,820,6,814,819,141
580,9.6667,541,564,1104,486,569,1054,475,569,1043,533,567,1099,1636,0,1635,92,729,820,6,814,819,141
581,9.6833,535,569,1103,484,574,1057,469,575,1043,527,572,1098,1636,0,1635,92,729,820,6,814,819,141
582,9.7,534,570,1103,522,576,1097,468,576,1043,548,551,1098,1636,0,1635,92,729,820,6,814,819,141
583,9.7167,532,572,1103,479,578,1056,467,578,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
584,9.7333,531,573,1103,476,580,1055,465,580,1044,525,573,1097,1636,0,1635,92,729,820,6,814,819,140
585,9.75,533,573,1105,477,580,1056,465,580,1044,525,573,1097,1636,0,1635,92,729,820,6,814,819,140
586,9.7667,532,574,1105,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
587,9.7833,531,575,1105,518,580,1097,464,580,1043,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
588,9.8,532,574,1105,518,580,1097,464,580,1043,529,570,1098,1636,0,1635,92,729,820,6,814,819,140
589,9.8167,532,574,1105,518,580,1097,464,580,1043,525,574,1098,1636,0,1635,92,729,820,6,814,819,140
590,9.8333,530,575,1104,518,580,1097,465,580,1044,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
591,9.85,531,574,1104,518,580,1097,465,580,1044,525,574,1098,1636,0,1635,92,729,820,6,814,819,140
592,9.8667,530,575,1104,518,580,1097,465,580,1044,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
593,9.8833,530,575,1104,518,580,1097,464,580,1043,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
594,9.9,530,575,1104,518,580,1097,464,580,1043,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
595,9.9167,532,574,1105,518,580,1097,465,580,1044,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
596,9.9333,531,575,1105,518,580,1097,464,580,1043,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
597,9.95,532,574,1105,518,580,1097,464,580,1043,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
598,9.9667,531,575,1105,518,580,1097,464,580,1043,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
599,9.9833,531,575,1105,518,580,1097,464,580,1043,526,574,1099,1636,0,1635,92,729,820,6,814,819,140
600,10.0,531,574,1104,518,580,1097,464,580,1043,549,551,1099,1636,0,1635,91,730,820,6,814,819,140
601,10.0167,531,574,1104,518,580,1097,464,580,1043,549,551,1099,1636,0,1635,92,729,820,6,814,819,140
602,10.0333,531,574,1104,518,580,1097,464,580,1043,549,551,1099,1636,0,1635,92,729,820,6,814,819,140
603,10.05,532,574,1105,518,580,1097,465,580,1044,522,576,1097,1636,0,1635,92,729,820,6,814,819,140
604,10.0667,532,574,1105,518,580,1097,465,580,1044,530,570,1099,1636,0,1635,92,729,820,6,814,819,140
605,10.0833,530,575,1104,518,580,1097,465,580,1044,548,551,1098,1636,0,1635,92,729,820,6,814,819,140
606,10.1,531,574,1104,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
607,10.1167,531,574,1104,518,580,1097,464,580,1043,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
608,10.1333,531,574,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
609,10.15,531,574,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
610,10.1667,531,574,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
611,10.1833,531,574,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
612,10.2,531,574,1104,518,580,1097,464,580,1043,528,570,1097,1636,0,1635,92,729,820,6,814,819,140
613,10.2167,530,574,1103,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
614,10.2333,530,574,1103,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
615,10.25,530,574,1103,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
616,10.2667,530,574,1103,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
617,10.2833,530,574,1103,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
618,10.3,530,574,1103,518,580,1097,464,580,1043,523,574,1096,1636,0,1635,92,729,820,6,814,819,140
619,10.3167,530,574,1103,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
620,10.3333,531,574,1104,518,580,1097,465,580,1044,548,551,1098,1636,0,1635,91,730,820,6,814,819,140
621,10.35,533,574,1106,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
622,10.3667,533,574,1106,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
623,10.3833,532,575,1106,518,580,1097,464,580,1043,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
624,10.4,532,575,1106,518,580,1097,464,580,1043,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
625,10.4167,530,575,1104,518,580,1097,464,580,1043,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
626,10.4333,530,574,1103,518,580,1097,464,580,1043,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
627,10.45,530,574,1103,518,580,1097,464,580,1043,528,570,1097,1636,0,1635,92,729,820,6,814,819,140
628,10.4667,530,574,1103,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
629,10.4833,531,574,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
630,10.5,531,574,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
631,10.5167,531,574,1104,518,580,1097,464,580,1043,523,574,1096,1636,0,1635,92,729,820,6,814,819,140
632,10.5333,531,574,1104,518,580,1097,464,580,1043,523,574,1096,1636,0,1635,92,729,820,6,814,819,140
633,10.55,531,574,1104,518,580,1097,464,580,1043,523,574,1096,1636,0,1635,92,729,820,6,814,819,140
634,10.5667,531,574,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
635,10.5833,531,574,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
636,10.6,532,574,1105,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
637,10.6167,530,575,1104,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
638,10.6333,531,574,1104,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
639,10.65,530,575,1104,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
640,10.6667,530,575,1104,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
641,10.6833,530,575,1104,518,580,1097,465,580,1044,522,576,1097,1636,0,1635,92,729,820,6,814,819,140
642,10.7,530,575,1104,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
643,10.7167,530,575,1104,518,580,1097,465,580,1044,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
644,10.7333,529,575,1103,518,580,1097,465,580,1044,522,576,1097,1636,0,1635,92,729,820,6,814,819,140
645,10.75,530,575,1104,518,580,1097,465,580,1044,522,576,1097,1636,0,1635,92,729,820,6,814,819,140
646,10.7667,529,575,1103,518,580,1097,465,580,1044,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
647,10.7833,530,575,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
648,10.8,530,575,1104,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
649,10.8167,530,575,1104,518,580,1097,465,580,1044,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
650,10.8333,530,575,1104,518,580,1097,465,580,1044,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
651,10.85,530,575,1104,518,580,1097,465,580,1044,524,574,1097,1636,0,1635,92,729,820,6,814,819,141
652,10.8667,530,575,1104,518,580,1097,465,580,1044,524,574,1097,1636,0,1635,92,729,820,6,814,819,141
653,10.8833,531,575,1105,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
654,10.9,531,575,1105,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
655,10.9167,533,575,1107,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
656,10.9333,533,575,1107,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
657,10.95,532,574,1105,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
658,10.9667,532,574,1105,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
659,10.9833,531,575,1105,518,580,1097,464,580,1043,524,574,1097,1636,0,1635,92,729,820,6,814,819,140
660,11.0,531,574,1104,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,91,730,820,6,814,819,140
661,11.0167,532,574,1105,518,580,1097,465,580,1044,547,551,1097,1636,0,1635,92,729,820,6,814,819,140
